client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
41,86,83,0,14,82.433,0.136,0.983,969,0.040,0.2812,5
42,86,84,0,12,95.615,0.079,0.983,686,0.267,0.2463,2
43,86,85,0,8,83.900,0.651,0.917,465,0.015,0.3951,3
44,86,78,0,6,93.041,0.276,0.983,973,0.561,0.2996,1
45,86,86,1,12,49.518,0.024,1.000,817,0.027,0.1863,3
46,86,81,0,6,40.625,0.752,0.933,850,0.408,0.3130,2
47,86,9,0,1,99.718,0.121,0.967,1113,1.159,0.5565,5
48,86,78,0,5,60.302,0.098,0.967,925,2.063,0.1905,1
49,86,84,0,9,92.533,0.017,1.000,552,0.052,0.2528,4
50,86,82,0,10,56.091,0.075,0.983,874,0.406,0.2536,2
51,86,83,0,13,72.212,0.037,1.000,730,0.029,0.4443,5
52,86,73,0,8,21.438,0.388,0.983,335,0.127,0.5341,4
53,86,80,0,6,28.859,0.175,0.967,747,0.244,0.2078,1
54,86,72,0,6,95.438,0.001,1.000,336,0.153,0.1804,2
55,86,84,0,13,46.704,0.208,0.983,452,1.010,0.1973,1
56,86,66,0,6,49.366,0.214,0.950,607,0.069,0.3848,3
57,86,57,0,6,48.762,0.047,1.000,1164,0.019,0.1250,1
58,86,79,0,10,97.975,0.160,0.983,596,0.113,0.1122,3
59,86,80,0,6,93.667,0.045,0.983,603,0.025,0.4221,4
60,86,63,0,3,84.124,0.005,1.000,587,0.047,0.4148,4
61,86,78,0,8,82.095,0.079,0.983,616,0.035,0.3913,3
62,86,82,0,8,96.567,0.383,0.950,1045,0.157,0.2024,1
63,86,67,0,11,60.899,0.074,0.967,811,0.113,0.3912,4
64,86,78,0,11,25.748,0.004,1.000,521,0.032,0.2533,3
65,86,82,0,7,76.741,0.016,1.000,213,0.019,0.6052,5
66,86,71,0,8,3.092,0.220,0.983,300,0.019,0.2410,4
67,86,82,0,9,51.970,0.442,0.933,651,0.039,0.2099,1
68,86,81,0,10,88.353,0.263,0.950,903,0.034,0.4354,5
69,86,79,0,8,36.608,0.059,0.983,637,0.003,0.2811,3
70,86,85,0,10,44.854,0.106,0.983,437,0.009,0.2077,5
71,86,81,0,3,72.263,0.105,0.983,272,0.324,0.4818,4
72,86,77,0,7,46.602,0.151,0.983,847,0.103,0.2387,2
73,86,85,0,8,18.370,0.041,1.000,854,0.027,0.2507,2
74,86,76,0,9,99.210,0.128,0.983,1042,0.019,0.2607,4
75,86,84,0,11,64.708,0.034,1.000,541,0.023,0.2107,5
76,86,61,0,7,58.042,0.202,0.983,504,0.688,0.2594,2
77,86,84,0,9,28.836,0.161,0.967,653,0.080,0.4848,3
78,86,83,0,17,51.721,0.352,0.967,1065,0.027,0.1391,3
79,86,70,0,13,57.884,0.049,0.983,316,2.520,0.1989,1
80,86,66,0,9,23.732,0.136,0.983,267,0.082,0.3051,4
81,86,52,0,5,14.864,0.482,0.950,226,0.254,0.3155,2
82,86,80,0,9,53.223,0.087,0.967,565,2.169,0.1907,1
83,86,84,0,7,66.028,0.080,0.983,757,0.013,0.4165,5
84,86,85,0,9,53.811,0.462,0.950,930,2.509,0.4120,3
85,86,86,1,9,85.785,0.218,0.967,319,0.058,0.3140,4
86,86,78,0,8,26.534,0.267,0.967,608,0.045,0.3313,4
87,86,86,1,9,99.578,0.158,0.983,413,0.004,0.3150,3
88,86,82,0,7,62.115,0.198,0.983,695,0.555,0.1802,1
89,86,86,1,8,37.972,0.330,0.950,371,0.200,0.2711,1
90,86,86,1,8,33.824,0.012,1.000,854,0.072,0.2181,2
91,86,58,0,6,99.536,0.073,0.983,552,0.627,0.4063,2
92,86,65,0,4,76.731,0.039,0.983,901,0.083,0.4708,4
93,86,85,0,8,18.865,0.132,0.983,816,0.044,0.2630,1
94,86,58,0,9,69.430,0.119,0.967,344,1.219,0.2042,1
95,86,81,0,11,51.573,0.079,0.983,941,0.044,0.2426,4
96,86,81,0,9,70.213,0.018,1.000,926,0.023,0.2393,5
97,86,86,1,12,80.891,0.108,0.967,358,0.116,0.4255,3
98,86,86,1,10,14.976,0.449,0.933,587,0.066,0.4367,4
99,86,77,0,11,82.650,0.388,0.950,1136,0.022,0.1783,1
